,Unnamed: 0.1,Unnamed: 0,identificación,id_host,latitud,longitud,se adapta,noches_mínimo,noches_maximas,noches_mínimo_avg_ntm,máximas_noches_avg_ntm,disponibilidad_30,disponibilidad_60,disponibilidad_90,disponibilidad_365,número_de_reseñas,número_de_reviews_ltm,número_de_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_comunicación,review_scores_location,review_scores_value,calculado_host_listings_count,listados_host_calculados_recuento_casas_enteras,calculado_host_listings_count_private_rooms,calculado_host_listings_count_shared_rooms
8120,8120,8120,1.16e+18,504121118,39.46456,-0.37602,1.0,31.0,365,31.0,365.0,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
8121,8121,8121,1.16e+18,529001882,39.46480355,-0.380316239,1.0,1.0,365,1.0,365.0,0,0,0,0,7.0,7.0,4.0,4.5,4.83,4.33,5.0,5.0,5.0,4.17,4.0,0.0,4.0,0.0
8122,8122,8122,1.16e+18,579016729,39.44834738,-0.334705395,5.0,2.0,365,2.0,365.0,20,49,79,169,10.0,10.0,3.0,5.0,5.0,4.8,5.0,4.8,4.4,4.7,1.0,1.0,0.0,0.0
8123,8123,8123,1.16e+18,578834646,39.45989,-0.38872,6.0,30.0,365,30.0,365.0,0,1,17,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
8124,8124,8124,1.16e+18,33806568,39.45888343,-0.386646713,2.0,1.0,365,1.3,365.0,4,23,53,123,22.0,22.0,4.0,4.36,4.59,4.14,4.77,4.86,4.41,4.59,17.0,2.0,0.8,0.0
8125,8125,8125,1.16e+18,505869178,39.491068,-0.3838703,1.0,1.0,365,1.0,365.0,29,59,89,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
8126,8126,8126,1.16e+18,578834646,39.45968324,-0.39042731,4.0,45.0,365,43.7,365.0,3,15,15,189,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0
8127,8127,8127,1.16e+18,505869178,39.491068,-0.3838703,1.0,1.0,365,1.0,365.0,29,59,89,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
8128,8128,8128,1.16e+18,579165591,39.4648498,-0.3290136,2.0,1.0,365,1.3,99.0,14,36,51,51,4.0,4.0,1.0,4.5,4.5,4.25,5.0,4.75,4.75,4.5,4.0,4.0,0.0,0.0
8129,8129,8129,1.16e+18,413117843,39.47635,-0.37358,2.0,2.0,365,2.0,365.0,0,0,0,75,3.0,3.0,0.0,4.0,4.33,3.67,4.67,4.67,4.33,3.67,1.0,0.0,1.0,0.0
8130,8130,8130,1.16e+18,42125633,39.46170632,-0.343821906,2.0,1.0,1125,2.3,1125.0,14,38,63,321,3.0,3.0,0.0,5.0,4.67,4.67,5.0,4.67,4.67,4.33,29.0,27.0,2.0,0.0
8131,8131,8131,1.16e+18,125037312,39.46250759,-0.375086681,4.0,30.0,260,30.0,260.0,5,35,65,245,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,31.0,30.0,1.0,0.0
8132,8132,8132,1.16e+18,504121118,39.47309232,-0.369431509,1.0,31.0,365,31.0,365.0,0,0,0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
8133,8133,8133,1.16e+18,198340702,39.46257983,-0.330677226,6.0,1.0,365,2.0,1125.0,11,28,40,69,24.0,24.0,1.1,4.79,4.75,4.83,4.79,4.92,4.67,4.75,24.0,24.0,0.0,0.0
8134,8134,8134,1.16e+18,579185050,39.47583522,-0.377752024,4.0,1.0,1125,3.2,197.3,6,22,42,309,6.0,6.0,2.0,5.0,5.0,5.0,4.83,5.0,5.0,4.67,1.0,1.0,0.0,0.0
8135,8135,8135,1.16e+18,125037312,39.46399,-0.39487,3.0,30.0,260,30.0,260.0,16,46,76,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,1.0,0.0
8136,8136,8136,1.16e+18,44450805,39.4607258,-0.3426461,6.0,4.0,365,4.0,365.0,7,25,50,130,2.0,2.0,1.0,3.0,3.5,3.0,5.0,3.0,5.0,3.5,35.0,35.0,0.0,0.0
8137,8137,8137,1.16e+18,513997824,39.47151,-0.35182,2.0,5.0,65,5.0,1125.0,0,0,0,0,4.0,4.0,2.0,4.75,4.75,4.75,4.75,4.75,4.25,4.25,12.0,12.0,0.0,0.0
8138,8138,8138,1.16e+18,513997824,39.47261,-0.35158,2.0,5.0,65,4.9,1087.1,11,11,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0
8139,8139,8139,1.16e+18,221134417,39.47261,-0.40119,1.0,2.0,8,2.0,8.0,29,59,89,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8140,8140,8140,1.16e+18,185183273,39.45199608,-0.331477566,4.0,2.0,365,2.0,365.0,18,43,72,238,8.0,8.0,2.0,5.0,5.0,5.0,5.0,5.0,4.5,4.88,2.0,2.0,0.0,0.0
8141,8141,8141,1.16e+18,579344672,39.44847545,-0.335297113,1.0,1.0,365,1.0,365.0,23,53,82,357,4.0,4.0,2.0,5.0,5.0,4.75,5.0,5.0,4.75,4.75,2.0,0.0,2.0,0.0
8142,8142,8142,1.16e+18,562037676,39.45891849,-0.363440059,2.0,28.0,365,28.0,365.0,0,0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
8143,8143,8143,1.16e+18,579351535,39.4851576,-0.3752845,1.0,1.0,365,1.1,1121.5,0,0,0,0,5.0,5.0,5.0,4.8,4.8,4.6,5.0,4.8,5.0,4.6,2.0,2.0,0.0,0.0
8144,8144,8144,1.16e+18,546207676,39.4609468,-0.3631957,2.0,2.0,30,2.0,1125.0,9,27,55,227,8.0,8.0,2.0,5.0,5.0,5.0,5.0,5.0,4.88,4.88,1.0,0.0,1.0,0.0
8145,8145,8145,1.16e+18,33118074,39.48193,-0.3767,2.0,7.0,365,7.0,365.0,4,4,4,4,6.0,6.0,1.0,4.17,4.5,4.83,4.83,4.83,5.0,4.33,4.0,3.0,1.0,0.0
8146,8146,8146,1.16e+18,87010317,39.4634729,-0.3827259,4.0,30.0,220,30.0,220.0,0,4,34,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8147,8147,8147,1.16e+18,568348898,39.47977202,-0.379926745,2.0,1.0,365,1.0,77.6,25,55,85,360,3.0,3.0,2.0,3.67,4.0,4.33,4.67,4.67,5.0,3.33,1.0,1.0,0.0,0.0
8148,8148,8148,1.16e+18,579182844,39.49846798,-0.39164342,1.0,1.0,10,1.0,10.0,23,53,83,263,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,0.0,1.0,0.0
8149,8149,8149,1.16e+18,549911272,39.47177,-0.4016,2.0,1.0,5,1.0,5.0,21,51,81,356,12.0,12.0,2.0,4.33,4.42,4.25,4.5,4.25,4.33,4.42,1.0,0.0,1.0,0.0
8150,8150,8150,1.16e+18,558878496,39.47386192,-0.352540824,1.0,1.0,365,1.0,1125.0,3,23,36,36,24.0,24.0,2.0,4.75,4.83,4.83,4.71,4.88,4.63,4.83,13.0,3.0,0.8,0.0
8151,8151,8151,1.16e+18,562177961,39.48452661,-0.380721129,1.0,1.0,365,1.0,365.0,24,54,84,264,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
8152,8152,8152,1.16e+18,579165591,39.4648498,-0.3290136,2.0,1.0,365,1.3,99.0,7,30,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
8153,8153,8153,1.16e+18,579448331,39.4659676,-0.3480122,2.0,6.0,365,4.0,1125.0,20,50,80,170,6.0,6.0,2.0,4.5,4.83,4.83,5.0,4.67,4.33,4.5,1.0,1.0,0.0,0.0
8154,8154,8154,1.16e+18,579521164,39.46333967,-0.326309324,2.0,6.0,365,6.0,365.0,0,0,0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8155,8155,8155,1.16e+18,7141454,39.4600816,-0.362926317,3.0,1.0,365,1.0,365.0,0,0,0,0,1.0,1.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,0.0,2.0,0.0
8156,8156,8156,1.16e+18,579165591,39.4648498,-0.3290136,3.0,1.0,365,1.3,99.0,7,18,18,18,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0
8157,8157,8157,1.16e+18,579165591,39.4648498,-0.3290136,2.0,1.0,365,1.2,99.0,2,17,20,20,6.0,6.0,1.0,4.67,4.33,4.83,5.0,4.83,5.0,4.33,4.0,4.0,0.0,0.0
8158,8158,8158,1.16e+18,171079996,39.47157226,-0.378726788,2.0,1.0,90,1.0,90.0,24,51,81,95,10.0,10.0,1.0,4.0,4.4,4.5,4.8,4.4,4.9,4.2,4.0,0.0,4.0,0.0
8159,8159,8159,1.17e+18,261017982,39.47311211,-0.339407742,4.0,4.0,365,4.0,365.0,13,39,69,187,16.0,16.0,5.0,4.94,4.94,4.88,5.0,5.0,4.75,4.88,8.0,8.0,0.0,0.0
8160,8160,8160,1.17e+18,261017982,39.47296304,-0.339536488,4.0,4.0,365,4.0,365.0,19,49,79,169,15.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.87,8.0,8.0,0.0,0.0
8161,8161,8161,1.17e+18,456135217,39.4608,-0.36939,6.0,3.0,365,3.0,365.0,9,18,44,179,13.0,13.0,2.0,4.46,4.38,4.85,4.62,4.62,4.31,4.31,53.0,53.0,0.0,0.0
8162,8162,8162,1.17e+18,129000409,39.45434884,-0.392699865,4.0,1.0,1125,2.0,1125.0,20,42,69,344,3.0,3.0,1.0,3.0,3.33,4.0,3.0,3.0,4.67,3.33,2.0,2.0,0.0,0.0
8163,8163,8163,1.17e+18,12524685,39.49006,-0.37813,4.0,7.0,365,7.0,365.0,0,0,0,0,3.0,3.0,1.0,4.0,4.33,4.0,4.67,5.0,4.0,4.0,18.0,18.0,0.0,0.0
8164,8164,8164,1.17e+18,261017982,39.47296718,-0.339541853,5.0,4.0,365,4.0,365.0,16,46,72,252,12.0,12.0,2.0,4.92,4.92,5.0,5.0,5.0,4.83,4.83,8.0,8.0,0.0,0.0
8165,8165,8165,1.17e+18,261017982,39.4731411,-0.339397013,4.0,4.0,365,4.0,365.0,20,46,74,164,16.0,16.0,2.0,4.94,4.88,4.88,5.0,5.0,4.75,4.94,8.0,8.0,0.0,0.0
8166,8166,8166,1.17e+18,421433135,39.45984759,-0.350931428,2.0,3.0,365,3.0,365.0,0,0,0,0,12.0,12.0,1.0,4.92,4.83,4.58,5.0,5.0,5.0,4.92,1.0,1.0,0.0,0.0
8167,8167,8167,1.17e+18,185597380,39.47849711,-0.326437239,4.0,2.0,365,2.0,365.0,17,47,77,258,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
8168,8168,8168,1.17e+18,555511100,39.46925304,-0.405735787,1.0,1.0,365,1.0,365.0,21,51,81,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8169,8169,8169,1.17e+18,123160301,39.46088597,-0.373337343,6.0,4.0,365,3.1,365.0,7,13,13,13,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62.0,62.0,0.0,0.0
8170,8170,8170,1.17e+18,261017982,39.47295476,-0.339461387,4.0,4.0,365,4.0,365.0,12,42,72,162,10.0,10.0,4.0,5.0,5.0,5.0,5.0,4.89,4.78,4.78,8.0,8.0,0.0,0.0
8171,8171,8171,1.17e+18,502476336,39.45354741,-0.364319874,1.0,1.0,365,1.0,365.0,0,0,0,88,4.0,4.0,0.0,5.0,4.5,4.75,4.5,5.0,4.75,4.25,2.0,0.0,2.0,0.0
8172,8172,8172,1.17e+18,564268753,39.4566029,-0.3713901,3.0,28.0,90,28.0,90.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8173,8173,8173,1.17e+18,308967204,39.47482727,-0.37870219,4.0,1.0,365,1.0,365.0,4,11,22,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,1.0,0.0
8174,8174,8174,1.17e+18,580093295,39.4615951,-0.387548428,4.0,2.0,10,2.0,10.0,13,34,62,333,6.0,6.0,2.0,4.83,4.83,4.83,4.83,5.0,5.0,4.67,1.0,1.0,0.0,0.0
8175,8175,8175,1.17e+18,308967204,39.47265872,-0.377016025,4.0,1.0,365,1.0,365.0,1,5,23,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,1.0,0.0
8176,8176,8176,1.17e+18,308967204,39.47266,-0.37745,7.0,1.0,365,1.0,365.0,4,9,24,186,3.0,3.0,0.0,4.67,4.33,5.0,5.0,5.0,5.0,4.67,24.0,23.0,1.0,0.0
8177,8177,8177,1.17e+18,30004324,39.4523143,-0.3720039,1.0,1.0,60,1.0,60.0,2,13,42,42,15.0,15.0,3.0,4.93,5.0,4.73,4.93,4.93,4.8,4.87,3.0,0.0,3.0,0.0
8178,8178,8178,1.17e+18,54953886,39.4690588,-0.343709943,2.0,11.0,1125,11.0,1125.0,0,0,0,0,13.0,13.0,1.0,4.92,4.92,4.92,4.92,5.0,4.77,4.92,2.0,0.0,2.0,0.0
8179,8179,8179,1.17e+18,580162767,39.4741743,-0.326197,4.0,2.0,365,2.0,365.0,20,50,75,165,10.0,10.0,1.0,4.2,4.5,4.7,4.7,4.4,4.4,4.2,6.0,6.0,0.0,0.0
8180,8180,8180,1.17e+18,91261970,39.46033321,-0.368866076,5.0,1.0,365,1.0,1125.0,18,45,72,247,23.0,23.0,1.1,4.78,4.87,4.61,4.83,4.78,4.52,4.52,4.0,2.0,2.0,0.0
8181,8181,8181,1.17e+18,135344367,39.46409259,-0.344259008,6.0,2.0,365,2.0,365.0,6,32,59,226,7.0,7.0,1.0,4.71,4.86,5.0,5.0,5.0,4.86,4.71,2.0,2.0,0.0,0.0
8182,8182,8182,1.17e+18,100626096,39.4655122,-0.3367081,1.0,2.0,365,2.0,365.0,0,21,49,139,13.0,13.0,6.0,4.77,4.77,4.69,4.92,4.85,4.85,4.85,2.0,0.0,2.0,0.0
8183,8183,8183,1.17e+18,417948112,39.47142217,-0.378984168,4.0,3.0,365,13.7,365.0,0,0,0,233,9.0,9.0,0.0,4.33,4.67,4.67,3.89,3.89,4.89,4.22,8.3,7.1,0.0,0.0
8184,8184,8184,1.17e+18,417948112,39.47354,-0.37734,4.0,3.0,360,14.0,360.0,0,0,0,205,10.0,10.0,2.0,4.8,4.9,4.9,4.6,4.7,5.0,4.7,8.3,7.1,0.0,0.0
8185,8185,8185,1.17e+18,63788795,39.456898,-0.36559568,1.0,2.0,365,2.0,365.0,18,48,76,166,3.0,3.0,1.0,5.0,4.67,5.0,4.67,4.67,4.67,4.67,4.0,0.0,4.0,0.0
8186,8186,8186,1.17e+18,577546308,39.46592711,-0.39044956,5.0,3.0,20,3.0,1125.0,0,0,0,0,5.0,5.0,0.0,4.4,4.2,4.6,5.0,5.0,4.4,4.4,2.0,2.0,0.0,0.0
8187,8187,8187,1.17e+18,505036561,39.44735,-0.38025,2.0,1.0,1125,1.4,655.9,15,45,75,75,5.0,5.0,1.0,4.6,4.8,5.0,4.8,5.0,3.8,4.6,32.0,32.0,0.0,0.0
8188,8188,8188,1.17e+18,386544487,39.46172394,-0.398218088,2.0,3.0,30,2.9,30.0,0,0,0,165,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0
8189,8189,8189,1.17e+18,30141190,39.48155,-0.37477,4.0,3.0,109,3.0,1125.0,2,10,30,111,8.0,8.0,4.0,4.88,4.88,4.88,5.0,5.0,4.75,4.75,8.0,8.0,0.0,0.0
8190,8190,8190,1.17e+18,63788795,39.45694129,-0.365595165,2.0,2.0,365,2.0,365.0,30,60,87,87,4.0,4.0,1.0,3.75,4.25,4.25,4.25,3.75,4.0,4.25,4.0,0.0,4.0,0.0
8191,8191,8191,1.17e+18,580397130,39.46079733,-0.362541199,6.0,2.0,365,2.0,365.0,15,25,25,25,11.0,11.0,4.0,4.09,4.18,4.09,4.09,4.55,4.55,4.09,1.0,1.0,0.0,0.0
8192,8192,8192,1.17e+18,351191750,39.45247681,-0.368903747,1.0,1.0,365,1.0,365.0,10,24,39,39,7.0,7.0,1.0,4.86,5.0,4.71,5.0,5.0,4.14,4.86,1.0,0.0,1.0,0.0
8193,8193,8193,1.17e+18,198156724,39.47215,-0.38536,2.0,2.0,365,2.0,365.0,5,13,21,21,21.0,21.0,1.1,4.52,4.48,4.62,4.81,4.81,4.67,4.43,1.0,1.0,0.0,0.0
8194,8194,8194,1.17e+18,100626096,39.46505876,-0.33571228,2.0,2.0,365,2.0,365.0,2,28,55,236,2.0,2.0,1.0,4.5,4.5,4.0,4.5,5.0,5.0,4.5,2.0,0.0,2.0,0.0
8195,8195,8195,1.17e+18,178009159,39.4691315,-0.3303109,2.0,2.0,365,2.0,365.0,18,44,71,176,12.0,12.0,4.0,4.67,4.75,4.75,4.83,4.33,4.33,4.42,10.0,7.0,3.0,0.0
8196,8196,8196,1.17e+18,44450805,39.4630645,-0.3722803,4.0,4.0,365,4.0,365.0,1,12,38,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0
8197,8197,8197,1.17e+18,22311795,39.47322,-0.3878,6.0,30.0,365,30.0,365.0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8198,8198,8198,1.17e+18,211991268,39.49444,-0.36276,2.0,1.0,365,1.3,365.0,20,45,75,91,7.0,7.0,1.0,4.86,5.0,4.86,4.86,4.86,4.86,5.0,83.0,83.0,0.0,0.0
8199,8199,8199,1.17e+18,505036561,39.44848,-0.38116,2.0,1.0,1125,1.4,655.9,10,33,63,63,13.0,13.0,5.0,4.54,4.77,4.85,4.77,5.0,4.15,4.15,32.0,32.0,0.0,0.0
8200,8200,8200,1.17e+18,533801904,39.49267221,-0.377771412,5.0,1.0,365,3.0,365.0,19,49,76,256,5.0,5.0,0.0,4.4,5.0,4.8,4.4,4.8,4.0,4.8,9.0,9.0,0.0,0.0
8201,8201,8201,1.17e+18,579574224,39.48981169,-0.357646421,1.0,1.0,25,1.0,25.0,0,0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,0.0,1.0,0.0
8202,8202,8202,1.17e+18,487998911,39.46293285,-0.345961262,4.0,2.0,1125,2.0,1125.0,0,0,0,0,6.0,6.0,0.0,4.0,4.0,4.33,4.17,4.67,3.83,3.83,1.0,1.0,0.0,0.0
8203,8203,8203,1.17e+18,217009750,39.45631037,-0.388329571,4.0,5.0,365,5.0,365.0,0,0,0,0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0,0.0
8204,8204,8204,1.17e+18,178009159,39.4690102,-0.3295412,6.0,2.0,365,2.0,365.0,23,49,77,182,9.0,9.0,2.0,4.67,4.89,4.89,4.78,5.0,4.67,4.56,10.0,7.0,3.0,0.0
8205,8205,8205,1.17e+18,522957575,39.4666058,-0.4078445,2.0,1.0,365,1.0,1125.0,17,39,65,155,18.0,18.0,2.0,4.5,4.56,4.39,4.61,4.83,4.56,4.67,12.0,0.0,0.8,0.0
8206,8206,8206,1.17e+18,580162767,39.47447184,-0.326230161,4.0,2.0,365,2.0,365.0,20,50,77,167,9.0,9.0,2.0,4.56,4.78,4.44,4.89,4.89,4.89,4.67,6.0,6.0,0.0,0.0
8207,8207,8207,1.17e+18,214087309,39.45637,-0.36674,5.0,31.0,365,30.9,365.0,0,0,0,59,2.0,2.0,1.0,5.0,4.0,4.5,3.5,3.0,5.0,4.5,11.0,11.0,0.0,0.0
8208,8208,8208,1.17e+18,580684933,39.47806,-0.35241,2.0,2.0,90,2.0,90.0,6,22,49,123,18.0,18.0,2.0,4.61,4.61,4.5,4.89,4.78,4.78,4.78,5.0,0.0,5.0,0.0
8209,8209,8209,1.17e+18,26241496,39.47856163,-0.346760392,4.0,5.0,25,5.0,25.0,0,0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0
8210,8210,8210,1.17e+18,578830677,39.46461789,-0.349073744,2.0,1.0,365,1.0,365.0,0,0,0,47,12.0,12.0,1.0,4.75,4.75,4.83,4.67,4.92,4.67,4.67,1.0,0.0,1.0,0.0
8211,8211,8211,1.17e+18,580731443,39.4656992,-0.3316078,2.0,1.0,1125,2.0,1125.0,13,41,69,116,12.0,12.0,5.0,4.08,4.25,4.5,4.42,4.67,4.5,4.17,1.0,1.0,0.0,0.0
8212,8212,8212,1.17e+18,78083527,39.46296,-0.38191,1.0,2.0,90,2.0,90.0,3,16,28,124,20.0,20.0,3.0,4.95,4.85,4.9,5.0,5.0,4.9,4.85,5.0,0.0,5.0,0.0
8213,8213,8213,1.17e+18,23109440,39.47060568,-0.366512806,5.0,30.0,365,27.0,1125.0,9,28,49,121,6.0,6.0,1.0,4.83,4.83,4.67,4.67,4.67,4.67,4.83,2.0,2.0,0.0,0.0
8214,8214,8214,1.17e+18,505036561,39.44680364,-0.379451437,2.0,1.0,1125,1.4,655.9,17,47,77,77,10.0,10.0,3.0,4.7,4.6,4.8,4.9,4.5,4.4,4.2,32.0,32.0,0.0,0.0
8215,8215,8215,1.17e+18,505036561,39.46562,-0.34865,2.0,1.0,1125,1.4,661.1,5,25,53,53,8.0,8.0,3.0,4.75,4.88,4.88,4.88,5.0,4.5,4.63,32.0,32.0,0.0,0.0
8216,8216,8216,1.17e+18,152197443,39.5002665,-0.4258905,4.0,5.0,365,5.0,1125.0,17,31,43,123,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1.0,1.0,0.0,0.0
8217,8217,8217,1.17e+18,78083527,39.46612,-0.38196,2.0,2.0,90,2.0,90.0,3,19,42,137,19.0,19.0,1.1,5.0,4.89,4.89,5.0,5.0,4.89,4.95,5.0,0.0,5.0,0.0
8218,8218,8218,1.17e+18,372868464,39.45800643,-0.370253138,2.0,1.0,30,1.0,30.0,0,25,53,223,9.0,9.0,3.0,4.56,4.44,4.33,4.33,4.67,4.22,3.89,15.0,0.0,0.8,0.0
8219,8219,8219,1.17e+18,523318449,39.45808,-0.36875,4.0,1.0,365,1.0,365.0,13,39,67,67,20.0,20.0,6.0,4.7,4.7,4.6,4.9,4.85,4.4,4.6,5.0,2.0,3.0,0.0
8220,8220,8220,1.17e+18,580873701,39.48796,-0.37077,1.0,4.0,365,4.0,365.0,2,32,62,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8221,8221,8221,1.17e+18,180114034,39.47128,-0.38135,4.0,6.0,1125,4.2,1125.0,1,19,49,75,18.0,18.0,4.0,4.78,4.83,4.83,4.83,5.0,4.83,4.78,1.0,1.0,0.0,0.0
8222,8222,8222,1.17e+18,60653667,39.4711485,-0.3505438,4.0,3.0,365,3.0,365.0,17,32,59,235,7.0,7.0,2.0,4.14,4.0,4.43,4.86,4.86,3.86,3.86,2.0,2.0,0.0,0.0
8223,8223,8223,1.17e+18,580919142,39.4694514,-0.339689367,1.0,2.0,10,1.0,10.0,24,54,81,81,10.0,10.0,3.0,5.0,5.0,5.0,5.0,5.0,4.9,4.8,1.0,0.0,1.0,0.0
8224,8224,8224,1.17e+18,168405214,39.4585238,-0.3487106,5.0,1.0,12,1.0,12.0,2,7,12,177,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
8225,8225,8225,1.17e+18,580926196,39.4712526,-0.3543956,5.0,3.0,365,3.0,365.0,0,0,0,71,3.0,3.0,0.0,4.67,5.0,4.33,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0
8226,8226,8226,1.17e+18,525245445,39.48826,-0.39277,2.0,1.0,365,1.0,365.0,7,13,18,18,14.0,14.0,2.0,4.71,4.71,4.79,4.93,4.93,4.79,4.57,2.0,2.0,0.0,0.0
8227,8227,8227,1.17e+18,79784075,39.46775,-0.32819,5.0,50.0,365,50.0,365.0,29,59,89,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8228,8228,8228,1.17e+18,580684933,39.4780616,-0.352414437,2.0,1.0,90,1.0,90.0,5,5,5,5,10.0,10.0,1.0,4.0,4.2,4.1,4.8,4.3,4.8,4.2,5.0,0.0,5.0,0.0
8229,8229,8229,1.17e+18,579344672,39.45020379,-0.334538998,2.0,1.0,1125,1.0,1125.0,26,56,84,264,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,2.0,0.0
8230,8230,8230,1.17e+18,211991268,39.47994,-0.32585,5.0,1.0,365,22.8,999.0,1,11,11,11,11.0,11.0,3.0,5.0,4.91,4.73,4.64,4.82,4.82,4.73,83.0,83.0,0.0,0.0
8231,8231,8231,1.17e+18,581221553,39.46739863,-0.348880666,2.0,1.0,365,1.0,365.0,29,59,89,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8232,8232,8232,1.17e+18,580684933,39.4780617,-0.3524143,2.0,1.0,90,1.0,90.0,18,28,41,41,10.0,10.0,1.0,4.7,4.8,4.7,4.9,4.7,4.8,4.7,5.0,0.0,5.0,0.0
8233,8233,8233,1.17e+18,361974031,39.5,-0.33231,3.4,1.0,365,1.0,365.0,10,10,10,10,5.0,5.0,1.0,3.6,4.0,4.0,4.0,4.2,4.2,3.6,5.0,5.0,0.0,0.0
8234,8234,8234,1.17e+18,579175749,39.46190011,-0.344727119,4.0,1.0,1125,2.3,1125.0,14,24,44,302,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
8235,8235,8235,1.17e+18,15704875,39.46928,-0.3489,5.0,2.0,365,1.3,365.0,22,44,72,162,17.0,17.0,3.0,4.88,4.88,5.0,5.0,4.88,4.71,4.76,5.0,5.0,0.0,0.0
8236,8236,8236,1.17e+18,579175749,39.46329,-0.3451,4.0,1.0,1125,2.3,1125.0,12,29,55,313,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0
8237,8237,8237,1.17e+18,514226051,39.4615,-0.37298,4.0,14.0,60,14.0,60.0,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
8238,8238,8238,1.17e+18,15704875,39.47078296,-0.347164099,5.0,1.0,365,1.3,365.0,20,46,74,74,14.0,14.0,0.0,4.71,4.79,4.64,4.93,4.93,4.64,4.86,5.0,5.0,0.0,0.0
